EI_micro_native_v7,EI_macro_training_interface_pool_NG,deltaEI_training_interface_pool_NG,EI_macro_strict_raw_projected_CCI_reextract_N_recompute_G,deltaEI_strict_raw_projected_CCI_reextract_N_recompute_G,EI_macro_strict_rownorm_projected_CCI_reextract_N_recompute_G,deltaEI_strict_rownorm_projected_CCI_reextract_N_recompute_G,pooled_v7_metadata,strict_raw_metadata,strict_rownorm_metadata,run,source,graph_mode,local_graph_mode,macro_feature_mode,seed,training_best_epoch,training_EI_macro,training_deltaEI,assignment_t,assignment_tp
0.02030144754181329,0.011993417052033273,-0.008308030489780016,2.9911910563433666,2.9708896088015533,2.9917062820151656,2.9714048344733524,"{""cost"": {""mode"": ""raw_grn_kl_plus_bounded_n_correction"", ""beta_n"": 0.05, ""beta_g"": 0.05, ""n_correction_weight"": 0.25, ""n_cost"": {""shape"": [64, 64], ""values"": 4096, ""finite_values"": 4096, ""nonfinite_count"": 0, ""min"": 0.0, ""max"": 27.631021115900914, ""mean"": 20.543745928392518}, ""g_cost"": {""shape"": [64, 64], ""values"": 4096, ""finite_values"": 4096, ""nonfinite_count"": 0, ""min"": 0.07053930038809053, ""max"": 12.259787468789751, ""mean"": 1.235188023494982}, ""n_normalization"": {""raw_summary"": {""shape"": [64, 64], ""values"": 4096, ""finite_values"": 4096, ""nonfinite_count"": 0, ""min"": 0.0, ""max"": 27.631021115900914, ""mean"": 20.543745928392518}, ""lower_percentile"": 5.0, ""upper_percentile"": 95.0, ""q_low"": 0.09687058772403431, ""q_high"": 27.631021115900907, ""fallback_min"": null, ""fallback_max"": null, ""normalization_mode"": ""quantile_5_95"", ""nonfinite_count"": 0, ""normalized_summary"": {""shape"": [64, 64], ""values"": 4096, ""finite_values"": 4096, ""nonfinite_count"": 0, ""min"": 0.0, ""max"": 1.0, ""mean"": 0.742748796740726}}, ""combined_cost"": {""shape"": [64, 64], ""values"": 4096, ""finite_values"": 4096, ""nonfinite_count"": 0, ""min"": 0.12251296822675428, ""max"": 12.405387202296788, ""mean"": 1.4208752226801638}, ""grn_cost_scale"": ""raw_kl_nats"", ""n_correction_scale"": ""robust_5_95_times_0.25"", ""final_cost_clipped_to_unit_interval"": false, ""removes_unit_interval_gibbs_ei_bound"": true, ""parameter_selection_split"": ""adjacent_time_pairs_development_only"", ""heldout_split_observed"": false}, ""sinkhorn"": {""mode"": ""balanced_entropic_ot_uniform_marginals"", ""converged"": true, ""iterations"": 11, ""scaling_iterations"": 11, ""max_iterations"": 2000, ""tolerance"": 1e-09, ""check_every"": 10, ""source_marginal_policy"": ""uniform"", ""target_marginal_policy"": ""uniform"", ""source_marginal_value"": 0.015625, ""target_marginal_value"": 0.015625, ""max_absolute_marginal_residual"": 1.0408340855860843e-17, ""source_marginal_residual"": 6.938893903907228e-18, ""target_marginal_residual"": 1.0408340855860843e-17, ""prebalanced_target_entropy_bits"": 5.7938987798530714, ""balanced_target_entropy_bits"": 6.0, ""maximum_target_entropy_bits"": 6.0, ""mean_absolute_target_marginal_shift"": 0.004844737799606147, ""dual_fallback"": {""used"": false}, ""uses_ei_for_fitting"": false, ""uses_layer_identity"": false, ""uses_labels"": false, ""uses_third_timepoint"": false, ""study_solver_fallback"": false}, ""prebalanced_ei"": 0.010501375368376031}","{""EI_macro"": 2.9911910563433666, ""macro_cci_normalization"": ""raw_S_transpose_A_S"", ""macro_cci_shape_t"": [64, 64], ""macro_cci_shape_tp"": [64, 64], ""macro_cci_nnz_t"": 4096, ""macro_cci_nnz_tp"": 4096, ""N_meta"": {""core_shape"": [5, 5], ""components"": 5, ""max_iter"": 300, ""linear_algebra_backend"": ""sparse_exact_multiplicative_updates""}, ""V7_meta"": {""cost"": {""mode"": ""raw_grn_kl_plus_bounded_n_correction"", ""beta_n"": 0.05, ""beta_g"": 0.05, ""n_correction_weight"": 0.25, ""n_cost"": {""shape"": [64, 64], ""values"": 4096, ""finite_values"": 4096, ""nonfinite_count"": 0, ""min"": 2.9492930307739584e-05, ""max"": 27.631021115900918, ""mean"": 3.4799182396747717}, ""g_cost"": {""shape"": [64, 64], ""values"": 4096, ""finite_values"": 4096, ""nonfinite_count"": 0, ""min"": 0.8428030902335275, ""max"": 27.541108668899764, ""mean"": 22.93970768476703}, ""n_normalization"": {""raw_summary"": {""shape"": [64, 64], ""values"": 4096, ""finite_values"": 4096, ""nonfinite_count"": 0, ""min"": 2.9492930307739584e-05, ""max"": 27.631021115900918, ""mean"": 3.4799182396747717}, ""lower_percentile"": 5.0, ""upper_percentile"": 95.0, ""q_low"": 0.00022656598883630252, ""q_high"": 22.58672148190407, ""fallback_min"": null, ""fallback_max"": null, ""normalization_mode"": ""quantile_5_95"", ""nonfinite_count"": 0, ""normalized_summary"": {""shape"": [64, 64], ""values"": 4096, ""finite_values"": 4096, ""nonfinite_count"": 0, ""min"": 0.0, ""max"": 1.0, ""mean"": 0.148631204610515}}, ""combined_cost"": {""shape"": [64, 64], ""values"": 4096, ""finite_values"": 4096, ""nonfinite_count"": 0, ""min"": 0.8428269972781344, ""max"": 27.79099609732383, ""mean"": 22.976865485919657}, ""grn_cost_scale"": ""raw_kl_nats"", ""n_correction_scale"": ""robust_5_95_times_0.25"", ""final_cost_clipped_to_unit_interval"": false, ""removes_unit_interval_gibbs_ei_bound"": true, ""parameter_selection_split"": ""adjacent_time_pairs_development_only"", ""heldout_split_observed"": false}, ""sinkhorn"": {""mode"": ""log_domain_balanced_sinkhorn_uniform_marginals"", ""iterations"": 5000, ""source_residual"": 7.436211479916466e-09, ""target_residual"": 4.163336342344337e-17, ""converged_at_reporting_tolerance_1e-6"": true, ""study_solver_fallback"": true, ""original_error"": ""Balanced Sinkhorn and dual refinement did not converge; scaling_iterations=2000, residual=4.02092e-09.""}, ""prebalanced_ei"": 2.4856420097615275}}","{""EI_macro"": 2.9917062820151656, ""macro_cci_normalization"": ""row_normalized_after_projection"", ""macro_cci_shape_t"": [64, 64], ""macro_cci_shape_tp"": [64, 64], ""macro_cci_nnz_t"": 4096, ""macro_cci_nnz_tp"": 4096, ""N_meta"": {""core_shape"": [5, 5], ""components"": 5, ""max_iter"": 300, ""linear_algebra_backend"": ""sparse_exact_multiplicative_updates""}, ""V7_meta"": {""cost"": {""mode"": ""raw_grn_kl_plus_bounded_n_correction"", ""beta_n"": 0.05, ""beta_g"": 0.05, ""n_correction_weight"": 0.25, ""n_cost"": {""shape"": [64, 64], ""values"": 4096, ""finite_values"": 4096, ""nonfinite_count"": 0, ""min"": 0.0, ""max"": 27.631021115900918, ""mean"": 20.455990981134278}, ""g_cost"": {""shape"": [64, 64], ""values"": 4096, ""finite_values"": 4096, ""nonfinite_count"": 0, ""min"": 0.8428030902335275, ""max"": 27.541108668899764, ""mean"": 22.93970768476703}, ""n_normalization"": {""raw_summary"": {""shape"": [64, 64], ""values"": 4096, ""finite_values"": 4096, ""nonfinite_count"": 0, ""min"": 0.0, ""max"": 27.631021115900918, ""mean"": 20.455990981134278}, ""lower_percentile"": 5.0, ""upper_percentile"": 95.0, ""q_low"": 0.003207963935215618, ""q_high"": 27.631021115900907, ""fallback_min"": null, ""fallback_max"": null, ""normalization_mode"": ""quantile_5_95"", ""nonfinite_count"": 0, ""normalized_summary"": {""shape"": [64, 64], ""values"": 4096, ""finite_values"": 4096, ""nonfinite_count"": 0, ""min"": 0.0, ""max"": 1.0, ""mean"": 0.7403019891691036}}, ""combined_cost"": {""shape"": [64, 64], ""values"": 4096, ""finite_values"": 4096, ""nonfinite_count"": 0, ""min"": 0.9799053613688731, ""max"": 27.79110866878119, ""mean"": 23.124783182059303}, ""grn_cost_scale"": ""raw_kl_nats"", ""n_correction_scale"": ""robust_5_95_times_0.25"", ""final_cost_clipped_to_unit_interval"": false, ""removes_unit_interval_gibbs_ei_bound"": true, ""parameter_selection_split"": ""adjacent_time_pairs_development_only"", ""heldout_split_observed"": false}, ""sinkhorn"": {""mode"": ""log_domain_balanced_sinkhorn_uniform_marginals"", ""iterations"": 5000, ""source_residual"": 3.784334762224617e-09, ""target_residual"": 3.2959746043559335e-17, ""converged_at_reporting_tolerance_1e-6"": true, ""study_solver_fallback"": true, ""original_error"": ""Balanced Sinkhorn and dual refinement did not converge; scaling_iterations=2000, residual=6.21113e-09.""}, ""prebalanced_ei"": 2.4858247604566874}}",native_v7__cci_g_integrated__macro_recompute_g__local_legacy_features__K64__seed42,wyt_learned,cci_g_integrated,legacy_features,recompute_g,42,1438,2.989682197570801,2.9693808555603027,"{""K_requested"": 64, ""hardK"": 11, ""Keff"": 9.10094165802002, ""max_cluster_fraction"": 0.19036144578313252, ""min_active_cluster_size"": 1, ""max_active_cluster_size"": 237, ""mean_assignment_confidence"": 0.5139375925064087}","{""K_requested"": 64, ""hardK"": 19, ""Keff"": 8.864724159240723, ""max_cluster_fraction"": 0.1659891598915989, ""min_active_cluster_size"": 1, ""max_active_cluster_size"": 490, ""mean_assignment_confidence"": 0.5089283585548401}"
