time_pair,EI_micro,training_delta,strict_delta,strict_rownorm_delta,best_epoch,hardK_t,hardK_tp,Keff_t,Keff_tp,max_frac_t,max_frac_tp,confidence_t,confidence_tp
11.5→12.5,0.8584988116735808,1.149143934249878,0.6487299134816906,0.639571652149078,300,10,12,9.825736045837402,10.097429275512695,0.16520210896309315,0.18012820512820513,0.6705328822135925,0.5978774428367615
12.5→13.5,0.3609979077803622,0.5362651348114014,0.2189960102615167,0.2204608013635569,300,17,9,13.620683670043945,9.15003776550293,0.18333333333333332,0.1598393574297189,0.5832303762435913,0.5362230539321899
13.5→14.5,0.0203014475418132,0.7656673192977905,0.1103508386318354,0.1077835067853403,300,11,12,8.439372062683105,8.203816413879395,0.1646586345381526,0.14058265582655827,0.5938760042190552,0.6976310014724731
